datetime,open,high,low,close,volume
2025-01-17 00:00:00,3.245,3.3544,3.1758,3.2922,529933494
2025-01-18 00:00:00,3.2923,3.2996,3.058,3.2697,458088944
2025-01-19 00:00:00,3.2697,3.2929,2.8277,2.9587,663328805
2025-01-20 00:00:00,2.9586,3.3695,2.909,3.1053,838761258
2025-01-21 00:00:00,3.1053,3.246,3.0124,3.1738,376423502
2025-01-22 00:00:00,3.1739,3.2854,3.1237,3.1803,291761274
2025-01-23 00:00:00,3.1802,3.1868,3.0374,3.1194,305314846
2025-01-24 00:00:00,3.1194,3.2031,3.055,3.1009,232626964
2025-01-25 00:00:00,3.1008,3.1446,3.0784,3.108,99489857
2025-01-26 00:00:00,3.1079,3.1443,3.0115,3.0223,128937813
2025-01-27 00:00:00,3.0222,3.0587,2.6559,3.0552,660056174
2025-01-28 00:00:00,3.0552,3.214,3.0062,3.0572,369470786
2025-01-29 00:00:00,3.0572,3.1363,2.9673,3.0683,254756655
2025-01-30 00:00:00,3.0683,3.1544,3.0466,3.1276,173143314
2025-01-31 00:00:00,3.1276,3.1333,3.003,3.0361,162235322
2025-02-01 00:00:00,3.0361,3.0727,2.8281,2.8778,173601404
2025-02-02 00:00:00,2.8779,2.9559,2.4603,2.58,684089012
2025-02-03 00:00:00,2.5801,2.7814,1.7711,2.7001,1866758972
2025-02-04 00:00:00,2.7,2.7874,2.4209,2.5274,621552965
2025-02-05 00:00:00,2.5275,2.5692,2.3384,2.381,338815093
2025-02-06 00:00:00,2.381,2.4699,2.2772,2.325,322896937
2025-02-07 00:00:00,2.3251,2.542,2.2655,2.3968,447487945
2025-02-08 00:00:00,2.3969,2.4372,2.3506,2.419,154717204
2025-02-09 00:00:00,2.419,2.5079,2.3113,2.3928,204205603
2025-02-10 00:00:00,2.3928,2.4733,2.3235,2.4237,207257933
2025-02-11 00:00:00,2.4238,2.529,2.3708,2.4131,248182176
2025-02-12 00:00:00,2.413,2.4962,2.3323,2.4734,227957636
2025-02-13 00:00:00,2.4734,2.6061,2.4154,2.5599,212478703
2025-02-14 00:00:00,2.56,2.8356,2.53,2.7384,407541122
2025-02-15 00:00:00,2.7384,2.8335,2.713,2.7619,184181907
2025-02-16 00:00:00,2.7619,2.8054,2.6879,2.7283,132387997
2025-02-17 00:00:00,2.7283,2.7648,2.6075,2.6599,212813356
2025-02-18 00:00:00,2.6599,2.6699,2.4693,2.5628,227170019
2025-02-19 00:00:00,2.5629,2.747,2.5121,2.7378,208222691
2025-02-20 00:00:00,2.7378,2.749,2.6671,2.6877,161213675
2025-02-21 00:00:00,2.6878,2.716,2.5076,2.5721,257754207
2025-02-22 00:00:00,2.5722,2.6099,2.5505,2.574,92516652
2025-02-23 00:00:00,2.574,2.6016,2.5201,2.5763,91398009
2025-02-24 00:00:00,2.5763,2.609,2.2336,2.2783,351034781
2025-02-25 00:00:00,2.2784,2.3663,2.0637,2.3222,762421577
2025-02-26 00:00:00,2.3222,2.3314,2.1507,2.1982,364125565
2025-02-27 00:00:00,2.1983,2.2577,2.1453,2.1985,229741926
2025-02-28 00:00:00,2.1985,2.2017,1.951,2.1453,463166339
2025-03-01 00:00:00,2.1454,2.2199,2.1214,2.1916,145588191
2025-03-02 00:00:00,2.1917,2.999,2.1735,2.9396,806955619
2025-03-03 00:00:00,2.9395,2.9676,2.2976,2.3873,770790136
2025-03-04 00:00:00,2.3873,2.5388,2.2123,2.4543,569915093
2025-03-05 00:00:00,2.4542,2.5409,2.408,2.4998,254905967
2025-03-06 00:00:00,2.4998,2.6461,2.4707,2.6001,293494998
2025-03-07 00:00:00,2.6,2.6217,2.3435,2.3855,454234094
2025-03-08 00:00:00,2.3855,2.4106,2.3013,2.3261,119040944
2025-03-09 00:00:00,2.3262,2.351,2.083,2.1387,276711052
2025-03-10 00:00:00,2.1388,2.2613,1.9925,2.0216,391223631
2025-03-11 00:00:00,2.0216,2.2138,1.9,2.1711,382420244
2025-03-12 00:00:00,2.171,2.2769,2.1333,2.2396,277560410
2025-03-13 00:00:00,2.2395,2.347,2.2137,2.2527,243896593
2025-03-14 00:00:00,2.2526,2.3893,2.2371,2.3564,197286469
2025-03-15 00:00:00,2.3564,2.4751,2.3525,2.3911,150056936
2025-03-16 00:00:00,2.3911,2.4109,2.2677,2.2938,151974757
2025-03-17 00:00:00,2.2938,2.3788,2.2915,2.3382,133923496
2025-03-18 00:00:00,2.3381,2.3399,2.2225,2.2851,164719299
2025-03-19 00:00:00,2.2851,2.59,2.2653,2.5469,462181815
2025-03-20 00:00:00,2.5469,2.5638,2.389,2.4361,225573092
2025-03-21 00:00:00,2.436,2.4669,2.3564,2.3809,143033066
2025-03-22 00:00:00,2.3809,2.417,2.3594,2.3711,69083565
2025-03-23 00:00:00,2.3712,2.4409,2.365,2.4393,82171646
2025-03-24 00:00:00,2.4392,2.5044,2.4134,2.4501,140591390
2025-03-25 00:00:00,2.4501,2.4783,2.4071,2.4492,107306341
2025-03-26 00:00:00,2.4491,2.4794,2.328,2.3494,140813082
2025-03-27 00:00:00,2.3494,2.39,2.3021,2.341,121906802
2025-03-28 00:00:00,2.3411,2.3433,2.1535,2.2073,211389681
2025-03-29 00:00:00,2.2072,2.2267,2.0607,2.1351,188344703
2025-03-30 00:00:00,2.1352,2.2142,2.1077,2.1369,143436566
2025-03-31 00:00:00,2.1371,2.1415,2.0238,2.0899,225359911
2025-04-01 00:00:00,2.0899,2.1999,2.065,2.1387,206149959
2025-04-02 00:00:00,2.1387,2.233,1.9841,2.0237,312902782
2025-04-03 00:00:00,2.0237,2.082,1.96,2.0648,283049149
2025-04-04 00:00:00,2.0648,2.1626,2.016,2.1302,249538859
2025-04-05 00:00:00,2.1303,2.1764,2.1139,2.1442,79039409
2025-04-06 00:00:00,2.1443,2.1592,1.8625,1.9218,247306320
2025-04-07 00:00:00,1.9218,2.0109,1.6134,1.8987,862282234
2025-04-08 00:00:00,1.8986,1.975,1.777,1.7963,331058344
2025-04-09 00:00:00,1.7965,2.0897,1.7218,2.0529,517714914
2025-04-10 00:00:00,2.0529,2.0572,1.9223,1.9658,224691548
2025-04-11 00:00:00,1.9657,2.0647,1.9475,2.0225,175131511
2025-04-12 00:00:00,2.0225,2.1862,2.0033,2.1598,161856777
2025-04-13 00:00:00,2.1597,2.2475,2.0801,2.1196,194098687
2025-04-14 00:00:00,2.1196,2.1804,2.1038,2.1275,138573013
2025-04-15 00:00:00,2.1276,2.1853,2.0837,2.0842,131282814
2025-04-16 00:00:00,2.0843,2.13,2.0355,2.0834,152704680
2025-04-17 00:00:00,2.0834,2.1146,2.0524,2.0673,103280383.3
2025-04-18 00:00:00,2.0673,2.0896,2.0434,2.0619,72730873.5
2025-04-19 00:00:00,2.0619,2.0975,2.0586,2.0877,50163133.6
2025-04-20 00:00:00,2.0877,2.0945,2.0388,2.0787,77348551.3
2025-04-21 00:00:00,2.0786,2.1409,2.0594,2.0855,132502689.7
2025-04-22 00:00:00,2.0855,2.2504,2.0638,2.2139,215792646.3
2025-04-23 00:00:00,2.2138,2.301,2.1902,2.2184,220415571.4
2025-04-24 00:00:00,2.2183,2.2354,2.1166,2.2049,184941421.4
2025-04-25 00:00:00,2.2049,2.2193,2.1634,2.1812,134014526.9
2025-04-26 00:00:00,2.1812,2.2483,2.1796,2.1912,89667472.4
2025-04-27 00:00:00,2.1912,2.2948,2.1581,2.252,176901254.6
2025-04-28 00:00:00,2.2521,2.363,2.2184,2.2949,188782972.6
2025-04-29 00:00:00,2.295,2.3147,2.2217,2.238,109021832.7
2025-04-30 00:00:00,2.2379,2.2588,2.1235,2.1908,169161178.8
2025-05-01 00:00:00,2.1907,2.2567,2.1868,2.2123,96594610.5
2025-05-02 00:00:00,2.2122,2.2411,2.192,2.2093,84810475.2
2025-05-03 00:00:00,2.2093,2.22,2.176,2.1872,48541368
2025-05-04 00:00:00,2.1872,2.2188,2.151,2.156,58758870.6
2025-05-05 00:00:00,2.1561,2.2,2.1067,2.1306,129350396.3
2025-05-06 00:00:00,2.1306,2.1595,2.0777,2.155,110021214
2025-05-07 00:00:00,2.155,2.1716,2.1039,2.1265,91759518.6
2025-05-08 00:00:00,2.1264,2.3297,2.1176,2.3272,220454318.8
2025-05-09 00:00:00,2.3272,2.4291,2.2845,2.3439,270485423.5
2025-05-10 00:00:00,2.3438,2.477,2.3359,2.4711,173584546.1
2025-05-11 00:00:00,2.4711,2.4844,2.3283,2.367,162582479.5
2025-05-12 00:00:00,2.3671,2.6549,2.3515,2.5439,507950822.4
2025-05-13 00:00:00,2.544,2.6053,2.4215,2.5829,230851038.9
2025-05-14 00:00:00,2.5828,2.6516,2.5194,2.5503,213599727.4
2025-05-15 00:00:00,2.5504,2.5719,2.3525,2.3856,209320078.3
2025-05-16 00:00:00,2.3856,2.4399,2.3471,2.3798,136943221.2
2025-05-17 00:00:00,2.3797,2.3892,2.2984,2.3531,105734565.8
2025-05-18 00:00:00,2.3531,2.4497,2.332,2.428,110034544.5
2025-05-19 00:00:00,2.428,2.441,2.2827,2.3803,162880946.4
2025-05-20 00:00:00,2.3803,2.409,2.3141,2.3565,136293676.8
2025-05-21 00:00:00,2.3565,2.4288,2.3308,2.3952,175070666.7
2025-05-22 00:00:00,2.3953,2.4555,2.3881,2.4311,145040194.5
2025-05-23 00:00:00,2.4311,2.4799,2.2838,2.2966,197335455.4
2025-05-24 00:00:00,2.2965,2.36,2.2859,2.3303,50781088.2
2025-05-25 00:00:00,2.3304,2.345,2.266,2.3417,81478273.4
2025-05-26 00:00:00,2.3416,2.3593,2.2958,2.3103,75168770
2025-05-27 00:00:00,2.3103,2.3543,2.2671,2.3168,94046517.5
2025-05-28 00:00:00,2.3167,2.3232,2.2265,2.2742,99791200.4
2025-05-29 00:00:00,2.2742,2.3125,2.238,2.2442,99100514.7
2025-05-30 00:00:00,2.2441,2.2523,2.1297,2.1398,192557829.6
2025-05-31 00:00:00,2.1397,2.2065,2.0794,2.1738,109349888
2025-06-01 00:00:00,2.1739,2.1879,2.1231,2.1792,62964847.7
2025-06-02 00:00:00,2.1792,2.2045,2.1357,2.1965,96478578.8
2025-06-03 00:00:00,2.1965,2.2821,2.1838,2.2446,110034231.1
2025-06-04 00:00:00,2.2445,2.2658,2.1951,2.2009,82924089.7
2025-06-05 00:00:00,2.2009,2.2265,2.0591,2.0936,152227799.7
2025-06-06 00:00:00,2.0936,2.1903,2.0812,2.1598,92539769.1
2025-06-07 00:00:00,2.1598,2.1912,2.1475,2.1769,40526697
2025-06-08 00:00:00,2.1768,2.2988,2.1661,2.267,115809963.6
2025-06-09 00:00:00,2.2669,2.3293,2.2223,2.3211,128620231.2
2025-06-10 00:00:00,2.321,2.3276,2.2601,2.3074,119887307.8
2025-06-11 00:00:00,2.3074,2.3379,2.2524,2.2704,118779485.5
2025-06-12 00:00:00,2.2704,2.2733,2.1706,2.1899,98220197.3
2025-06-13 00:00:00,2.19,2.1918,2.0828,2.1472,171924272.9
2025-06-14 00:00:00,2.1473,2.1801,2.1093,2.1394,67644610.7
2025-06-15 00:00:00,2.1393,2.1759,2.1375,2.1655,46595619.5
2025-06-16 00:00:00,2.1655,2.337,2.1512,2.238,180775839
2025-06-17 00:00:00,2.2379,2.2572,2.1417,2.159,145998030
2025-06-18 00:00:00,2.1591,2.1808,2.1181,2.1705,95962168
2025-06-19 00:00:00,2.1704,2.1855,2.1441,2.1648,56149358.1
2025-06-20 00:00:00,2.1647,2.1797,2.0852,2.1194,97632569.9
2025-06-21 00:00:00,2.1195,2.145,2,2.0632,88671293.2
2025-06-22 00:00:00,2.0632,2.0898,1.9083,2.0172,206511372.5
2025-06-23 00:00:00,2.0173,2.1706,1.9615,2.1584,175076963.6
2025-06-24 00:00:00,2.1584,2.2165,2.1316,2.1898,131247333.7
2025-06-25 00:00:00,2.1897,2.2296,2.1696,2.1859,91578502
2025-06-26 00:00:00,2.1858,2.2127,2.0956,2.1054,120378866.1
2025-06-27 00:00:00,2.1053,2.1556,2.0671,2.1419,120577000.3
2025-06-28 00:00:00,2.142,2.2079,2.1336,2.1854,70042779
2025-06-29 00:00:00,2.1855,2.2198,2.1754,2.2061,46097897.5
2025-06-30 00:00:00,2.2062,2.3271,2.165,2.2362,151525906.2
2025-07-01 00:00:00,2.2362,2.2537,2.1475,2.172,123558690.1
2025-07-02 00:00:00,2.1719,2.2917,2.157,2.2336,149340795.4
2025-07-03 00:00:00,2.2335,2.3135,2.2243,2.2569,148388595
2025-07-04 00:00:00,2.2569,2.2678,2.196,2.2205,72289199.1
2025-07-05 00:00:00,2.2205,2.2339,2.2014,2.2178,34058390.3
2025-07-06 00:00:00,2.2177,2.29,2.2086,2.2709,92108127.5
2025-07-07 00:00:00,2.2709,2.3537,2.2552,2.2708,176317450.7
2025-07-08 00:00:00,2.2707,2.3223,2.2485,2.3108,106456008.6
2025-07-09 00:00:00,2.3109,2.4288,2.2975,2.4038,181518399.8
2025-07-10 00:00:00,2.4038,2.5678,2.3931,2.5471,209526484.8
2025-07-11 00:00:00,2.5471,2.975,2.5119,2.7322,615361834
2025-07-12 00:00:00,2.7323,2.8479,2.6629,2.7395,341517152
2025-07-13 00:00:00,2.7395,2.8949,2.7232,2.8361,260642506.5
2025-07-14 00:00:00,2.8361,3.035,2.8207,2.9582,442537809.2
2025-07-15 00:00:00,2.9582,2.9582,2.8038,2.919,303965280.7
2025-07-16 00:00:00,2.9189,3.1,2.8774,3.038,272284618.2
2025-07-17 00:00:00,3.038,3.5495,2.9873,3.4814,648338845.19
2025-07-18 00:00:00,3.4813,3.6607,3.3439,3.4135,608722890.71
2025-07-19 00:00:00,3.4136,3.4855,3.3547,3.4244,204901034.5
2025-07-20 00:00:00,3.4243,3.5579,3.3856,3.454,281874484.3
2025-07-21 00:00:00,3.4541,3.6495,3.4076,3.5495,259730581.6
2025-07-22 00:00:00,3.5494,3.5787,3.4218,3.5504,248664612.7
2025-07-23 00:00:00,3.5504,3.5519,3.02,3.1838,444396661.3
2025-07-24 00:00:00,3.1839,3.2651,2.9555,3.1453,366456463.4
2025-07-25 00:00:00,3.1454,3.1618,2.9981,3.1423,234280821.9
2025-07-26 00:00:00,3.1422,3.2181,3.1088,3.1662,96831223.5
2025-07-27 00:00:00,3.1662,3.2515,3.1564,3.2389,130449208.1
2025-07-28 00:00:00,3.239,3.3308,3.1073,3.1235,221823612.3
2025-07-29 00:00:00,3.1235,3.1856,3.0533,3.128,157430969.9
2025-07-30 00:00:00,3.1281,3.1621,3.001,3.0966,173643335.4
2025-07-31 00:00:00,3.0967,3.1784,3.0108,3.0224,135512300.3
2025-08-01 00:00:00,3.0223,3.059,2.892,2.9613,260984696.4
2025-08-02 00:00:00,2.9614,3.0206,2.7387,2.7695,180733656.7
2025-08-03 00:00:00,2.7695,2.9625,2.728,2.948,149417377.8
2025-08-04 00:00:00,2.9481,3.0899,2.9312,3.0716,164651624.4
2025-08-05 00:00:00,3.0715,3.1072,2.9164,2.9623,144253297.7
2025-08-06 00:00:00,2.9622,3.0187,2.9014,2.9908,114399575.6
2025-08-07 00:00:00,2.9908,3.3338,2.9641,3.3197,212195633.1
2025-08-08 00:00:00,3.3196,3.3825,3.2051,3.2859,273926156
2025-08-09 00:00:00,3.2858,3.3475,3.2083,3.2259,130645790.7
2025-08-10 00:00:00,3.2259,3.2795,3.1521,3.187,123144721.1
2025-08-11 00:00:00,3.1869,3.3342,3.1176,3.1295,223589776.8
2025-08-12 00:00:00,3.1295,3.3067,3.1041,3.2676,154532178.9
2025-08-13 00:00:00,3.2675,3.335,3.2026,3.2744,193301023.7
2025-08-14 00:00:00,3.2744,3.3512,2.9915,3.0792,301672247.6
2025-08-15 00:00:00,3.0792,3.1427,3.0024,3.0779,134927479.5
2025-08-16 00:00:00,3.0778,3.156,3.0715,3.1055,64524770.2
2025-08-17 00:00:00,3.1056,3.1472,3.0773,3.0877,66692097.5
2025-08-18 00:00:00,3.0877,3.0969,2.9404,3.0616,163460914.2
2025-08-19 00:00:00,3.0616,3.0808,2.8488,2.8608,149185188.7
2025-08-20 00:00:00,2.8608,2.9896,2.8184,2.9512,152651462.5
2025-08-21 00:00:00,2.9512,2.9588,2.8424,2.8519,91372655.6
2025-08-22 00:00:00,2.8518,3.1056,2.7826,3.0744,255042164.6
2025-08-23 00:00:00,3.0745,3.0756,2.9697,3.0485,103250847.4
2025-08-24 00:00:00,3.0486,3.128,2.987,3.0258,157353334
2025-08-25 00:00:00,3.0259,3.0535,2.8223,2.8584,176144258.4
2025-08-26 00:00:00,2.8584,3.0817,2.8459,3.0123,160522587.8
2025-08-27 00:00:00,3.0123,3.0454,2.9621,2.9688,124270806.9
2025-08-28 00:00:00,2.9688,3.0263,2.9432,2.9665,110595938.3
2025-08-29 00:00:00,2.9665,2.9768,2.7734,2.8195,169431466.9
2025-08-30 00:00:00,2.8195,2.8349,2.7604,2.8181,68213469.6
2025-08-31 00:00:00,2.818,2.8693,2.7707,2.7757,56440031.3
2025-09-01 00:00:00,2.7757,2.839,2.6975,2.7589,179805399.6
2025-09-02 00:00:00,2.7589,2.8641,2.7484,2.862,134689040.5
2025-09-03 00:00:00,2.862,2.8867,2.811,2.8443,96774293.1
2025-09-04 00:00:00,2.8442,2.8629,2.7842,2.7946,94539630.5
2025-09-05 00:00:00,2.7947,2.8849,2.778,2.8147,120949495.7
2025-09-06 00:00:00,2.8146,2.8289,2.7927,2.8098,31389546.6
2025-09-07 00:00:00,2.8098,2.9285,2.8092,2.877,82776839.1
2025-09-08 00:00:00,2.877,2.9964,2.8627,2.9697,121406178.2
2025-09-09 00:00:00,2.9698,3.0365,2.9337,2.9474,116913430.2
2025-09-10 00:00:00,2.9474,3.024,2.9357,2.9834,85328678
2025-09-11 00:00:00,2.9834,3.049,2.9507,3.0398,115124443.9
2025-09-12 00:00:00,3.0398,3.1376,3.018,3.1054,130413008.1
2025-09-13 00:00:00,3.1054,3.1858,3.089,3.1193,112791516.9
2025-09-14 00:00:00,3.1193,3.1267,3.0099,3.0279,86444642.8
2025-09-15 00:00:00,3.028,3.0669,2.9532,2.9969,121536076
2025-09-16 00:00:00,2.9969,3.0586,2.9642,3.0376,76953763
2025-09-17 00:00:00,3.0376,3.1079,2.9814,3.0841,132508658.4
2025-09-18 00:00:00,3.0841,3.1397,3.0558,3.0735,121098940.7
2025-09-19 00:00:00,3.0735,3.0941,2.9784,2.9901,92714638.6
2025-09-20 00:00:00,2.99,3.0091,2.9652,2.975,62723730
2025-09-21 00:00:00,2.975,3.0135,2.9523,2.9701,45668741.1
2025-09-22 00:00:00,2.9701,2.9755,2.6975,2.8526,228747192.9
2025-09-23 00:00:00,2.8525,2.8964,2.7991,2.8247,100392302.3
2025-09-24 00:00:00,2.8247,2.9955,2.7883,2.9257,125417232.6
2025-09-25 00:00:00,2.9257,2.9446,2.7244,2.7435,196421176.9
2025-09-26 00:00:00,2.7435,2.809,2.6984,2.7835,162801304.7
2025-09-27 00:00:00,2.7836,2.8287,2.7619,2.8047,44703806.2
2025-09-28 00:00:00,2.8047,2.8675,2.7661,2.8674,65853510
2025-09-29 00:00:00,2.8675,2.9289,2.8454,2.8801,116473375.3
2025-09-30 00:00:00,2.8801,2.9077,2.8132,2.8468,100392419.7
2025-10-01 00:00:00,2.8468,2.9616,2.8141,2.9485,136262408.8
2025-10-02 00:00:00,2.9485,3.0998,2.9403,3.0389,147074551.6
2025-10-03 00:00:00,3.0388,3.0948,3.0041,3.0401,125739506.7
2025-10-04 00:00:00,3.0402,3.0522,2.939,2.9685,69429980.8
2025-10-05 00:00:00,2.9685,3.0716,2.9468,2.9697,105898711.4
2025-10-06 00:00:00,2.9697,3.0506,2.9551,2.9883,117186503
2025-10-07 00:00:00,2.9883,3.0012,2.8489,2.852,151704976.6
2025-10-08 00:00:00,2.8521,2.9248,2.8303,2.8797,86103907
2025-10-09 00:00:00,2.8797,2.8801,2.7714,2.8021,110236912.9
2025-10-10 00:00:00,2.8021,2.8372,1.2543,2.3704,592833224.7
2025-10-11 00:00:00,2.3704,2.5061,2.3,2.3819,377516588
2025-10-12 00:00:00,2.3819,2.5841,2.3121,2.5282,248265523.1
2025-10-13 00:00:00,2.5283,2.646,2.5125,2.6052,215844073.7
2025-10-14 00:00:00,2.6052,2.6208,2.3888,2.5033,236417459.6
2025-10-15 00:00:00,2.5033,2.5475,2.3754,2.4109,147593411.2
2025-10-16 00:00:00,2.411,2.4665,2.2833,2.328,196447886.3
2025-10-17 00:00:00,2.328,2.4,2.1901,2.2936,233638133
2025-10-18 00:00:00,2.2936,2.3915,2.2894,2.3596,70031265.2
2025-10-19 00:00:00,2.3596,2.4195,2.3177,2.3908,86051004
2025-10-20 00:00:00,2.3907,2.5529,2.3547,2.4948,132020692.3
2025-10-21 00:00:00,2.4948,2.5323,2.4011,2.4222,142161412.2
2025-10-22 00:00:00,2.4221,2.4375,2.3255,2.3647,131694103.3
2025-10-23 00:00:00,2.3647,2.4259,2.3617,2.3947,84337201.1
2025-10-24 00:00:00,2.3948,2.516,2.3863,2.5103,112051925
2025-10-25 00:00:00,2.5103,2.6542,2.5021,2.5959,95829560.4
2025-10-26 00:00:00,2.5958,2.6624,2.592,2.6461,83681116.7
2025-10-27 00:00:00,2.646,2.6975,2.6013,2.634,113960332
2025-10-28 00:00:00,2.634,2.6887,2.5675,2.6034,123712287.2
2025-10-29 00:00:00,2.6034,2.664,2.537,2.5502,127783090.4
2025-10-30 00:00:00,2.5502,2.5944,2.3769,2.4393,151633152.9
2025-10-31 00:00:00,2.4393,2.5546,2.4311,2.5097,115609330.7
2025-11-01 00:00:00,2.5096,2.5233,2.476,2.5053,41551912.8
2025-11-02 00:00:00,2.5053,2.5549,2.478,2.5267,51555957.6
2025-11-03 00:00:00,2.5267,2.5322,2.2631,2.3096,174525470.1
2025-11-04 00:00:00,2.3095,2.3655,2.0665,2.2053,346558907.5
2025-11-05 00:00:00,2.2053,2.3766,2.1015,2.3432,207833006.9
2025-11-06 00:00:00,2.3432,2.416,2.1796,2.213,172724312.7
2025-11-07 00:00:00,2.213,2.3729,2.1536,2.3154,178003937.3
2025-11-08 00:00:00,2.3155,2.3381,2.2424,2.2863,83656256.1
2025-11-09 00:00:00,2.2864,2.395,2.2392,2.3662,86012398
2025-11-10 00:00:00,2.3662,2.5808,2.3462,2.526,197478395.3
2025-11-11 00:00:00,2.526,2.57,2.3787,2.3915,126538891.7
2025-11-12 00:00:00,2.3915,2.4491,2.3166,2.3879,141159795.6
2025-11-13 00:00:00,2.3878,2.5264,2.2757,2.3225,268264404.5
2025-11-14 00:00:00,2.3225,2.3416,2.2256,2.2443,220377818.6
2025-11-15 00:00:00,2.2443,2.3034,2.2111,2.2372,84473254.2
2025-11-16 00:00:00,2.2372,2.28,2.1558,2.2149,126254506.2
2025-11-17 00:00:00,2.2148,2.3077,2.1146,2.1637,213925840.3
2025-11-18 00:00:00,2.1637,2.2413,2.1064,2.2172,188026720.7
2025-11-19 00:00:00,2.2171,2.2196,2.0244,2.1098,237660615.7
2025-11-20 00:00:00,2.1097,2.1498,1.9743,1.9999,295232267.9
2025-11-21 00:00:00,1.9998,2.0308,1.8209,1.9509,349052191.6
2025-11-22 00:00:00,1.9509,1.9671,1.889,1.9509,92507655.6
2025-11-23 00:00:00,1.9508,2.0846,1.9497,2.0491,136024600
2025-11-24 00:00:00,2.0491,2.2868,2.0238,2.2276,209507520.1
2025-11-25 00:00:00,2.2276,2.2652,2.1482,2.2024,154916931.3
2025-11-26 00:00:00,2.2023,2.2547,2.1447,2.2233,110237202.3
2025-11-27 00:00:00,2.2232,2.2347,2.1727,2.1999,82691220.6
2025-11-28 00:00:00,2.2,2.2752,2.1565,2.1795,140892868.9
2025-11-29 00:00:00,2.1795,2.2231,2.1666,2.2009,57026784.1
2025-11-30 00:00:00,2.201,2.215,2.1524,2.155,52482888.9
2025-12-01 00:00:00,2.1549,2.1609,1.9835,2.0297,173919553.1
2025-12-02 00:00:00,2.0297,2.1831,1.995,2.1532,132464308.9
2025-12-03 00:00:00,2.1531,2.219,2.1414,2.1976,111507874.4
2025-12-04 00:00:00,2.1976,2.2146,2.0691,2.096,101092517.6
2025-12-05 00:00:00,2.096,2.113,2.0125,2.0344,95338082.9
2025-12-06 00:00:00,2.0344,2.0504,2.0154,2.0309,43569024.8
2025-12-07 00:00:00,2.031,2.1109,1.9894,2.0442,83786859.8
2025-12-08 00:00:00,2.0442,2.1239,2.0319,2.0724,88049790.9
2025-12-09 00:00:00,2.0723,2.178,2.0419,2.1062,113859655
2025-12-10 00:00:00,2.1061,2.1108,2.0346,2.0418,125132700.4
2025-12-11 00:00:00,2.0418,2.057,1.9767,2.034,125057005
2025-12-12 00:00:00,2.034,2.0478,1.9692,2.0074,77987124.7
2025-12-13 00:00:00,2.0075,2.0482,2.0068,2.0227,44193267.1
2025-12-14 00:00:00,2.0226,2.0306,1.9527,1.9784,45148587.9
2025-12-15 00:00:00,1.9784,2.0143,1.8695,1.8981,115746358.6
2025-12-16 00:00:00,1.8981,1.9491,1.852,1.9297,101283394.8
2025-12-17 00:00:00,1.9297,1.9874,1.8474,1.8627,111714892.8
2025-12-18 00:00:00,1.8627,1.9341,1.8,1.8076,126981039
2025-12-19 00:00:00,1.8076,1.9213,1.7711,1.9092,144601510.3
2025-12-20 00:00:00,1.9092,1.9588,1.8936,1.9335,53235023.5
2025-12-21 00:00:00,1.9335,1.9498,1.8948,1.9223,53029272.9
2025-12-22 00:00:00,1.9224,1.9493,1.8917,1.9043,88731614.2
2025-12-23 00:00:00,1.9044,1.91,1.863,1.8734,77815693.8
2025-12-24 00:00:00,1.8734,1.8783,1.8372,1.8628,59895979.8
2025-12-25 00:00:00,1.8627,1.8892,1.8291,1.8326,46144808.4
2025-12-26 00:00:00,1.8325,1.8833,1.8246,1.8437,76825530.8
2025-12-27 00:00:00,1.8437,1.8788,1.8417,1.8735,31244471.3
2025-12-28 00:00:00,1.8734,1.8796,1.8539,1.8654,26597238.3
2025-12-29 00:00:00,1.8655,1.918,1.845,1.8508,70265708.5
2025-12-30 00:00:00,1.8508,1.8864,1.8439,1.8776,48337735.6
2025-12-31 00:00:00,1.8776,1.8839,1.8655,1.8706,14346957.8
